StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8,Q8_DO,Q9,Q11,Q12,Q13,Q14_1,Q15_1,Q15_4,Q15_2,Q16_1,Q16_5,Q16_6,Q16_DO,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_5,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21,Q21_DO,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q26,PROLIFIC_PID,VERSION,FL_64_DO,CharityOptions_DO
2024-05-02 12:04:02,2024-05-02 12:05:20,IP Address,73.190.170.253,100,77,True,2024-05-02 12:05:20,R_7mk6nbU8HaS45DX,,,,,36.0084,-83.9705,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Prefer not to say,60394abb2aefd14351543a13,60394abb2aefd14351543a13,1,FL_65,Q3|Q5|Q6
2024-05-02 11:57:43,2024-05-02 12:05:28,IP Address,75.45.216.147,100,465,True,2024-05-02 12:05:29,R_2HY4LJ6KQJqWEQp,,,,,29.7738,-95.406,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,5,Somewhat agree,Somewhat disagree,Somewhat agree,75,,80,70,,,,,,,,,5,2,1.774,33.58,36.784,9,Very important,$20 Prolific bonus,$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,6400e79fec0b310140841aee,6400e79fec0b310140841aee,3,FL_67,Q3|Q5|Q6
2024-05-02 11:59:36,2024-05-02 12:05:30,IP Address,172.56.40.53,100,354,True,2024-05-02 12:05:30,R_2livk9GXbDDmTPr,,,,,29.522,-98.5974,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Somewhat disagree,Somewhat agree,Somewhat disagree,80,85,,65,60,,40,Against Malaria Foundation|United to Beat Malaria,14.925,15.093,22.104,2,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,5f3473b0edba9239de777f84,5f3473b0edba9239de777f84,2,FL_66,Q3|Q5|Q6
2024-05-02 11:53:22,2024-05-02 12:05:31,IP Address,75.115.192.179,100,729,True,2024-05-02 12:05:32,R_2HipEYMad8IiFBB,,,,,28.7478,-82.4993,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5a4bf09053a4560001ba0ebf,5a4bf09053a4560001ba0ebf,2,FL_66,Q3|Q5|Q6
2024-05-02 12:02:14,2024-05-02 12:05:32,IP Address,174.198.205.58,100,197,True,2024-05-02 12:05:32,R_1zdyQ0afZS5ItAQ,,,,,39.7354,-74.9838,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,20,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,81,,81,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,Asian,6522aadcbe0048650e980280,6522aadcbe0048650e980280,1,FL_65,Q3|Q5|Q6
2024-05-02 12:02:33,2024-05-02 12:05:32,IP Address,70.22.166.97,100,178,True,2024-05-02 12:05:32,R_3GqVYpt7gG9hoo9,,,,,42.2518,-71.0805,anonymous,EN,,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,60,,60,55,,70,30,The Malaria Consortium|United to Beat Malaria,11.868,16.157,20.954,2,,,,,,,Slightly important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,Other,65ca888e3ff4c0ca5294bccf,65ca888e3ff4c0ca5294bccf,2,FL_66,Q3|Q4|Q6
2024-05-02 12:03:48,2024-05-02 12:05:37,IP Address,199.48.94.23,100,108,True,2024-05-02 12:05:37,R_7P4Y8StxZN0Qnqj,,,,,44.0484,-92.4948,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,62e1cc9825f2af999c703794,62e1cc9825f2af999c703794,2,FL_66,Q3|Q4|Q6
2024-05-02 11:56:00,2024-05-02 12:05:43,IP Address,73.84.130.49,100,582,True,2024-05-02 12:05:43,R_43lgNEjvybTsN7K,,,,,26.8238,-80.1407,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,68,68,,,,,,,,,,,10,0,0,0,1.89,0,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,60675b278929f00a78c91c3f,60675b278929f00a78c91c3f,3,FL_67,Q3|Q4|Q6
2024-05-02 12:00:52,2024-05-02 12:05:45,IP Address,192.222.25.132,100,292,True,2024-05-02 12:05:46,R_5fqyBtHIttttikA,,,,,32.275,-83.4981,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat agree,Somewhat agree,80,,80,,,,,,,,,,10,0,0,0,10.557,0,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Male,,White or Caucasian,63c3c2a5f0e42f44a0d68d27,63c3c2a5f0e42f44a0d68d27,3,FL_67,Q3|Q4|Q6
2024-05-02 12:02:36,2024-05-02 12:05:49,IP Address,47.158.119.107,100,192,True,2024-05-02 12:05:49,R_7jv5tRRCyrl8lRn,,,,,33.7209,-116.2172,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,7,Strongly agree,Strongly agree,Strongly agree,94,100,,100,50,,50,Against Malaria Foundation|United to Beat Malaria,4.898,19.061,19.732,6,,,,,,,Extremely important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,616b77ca71a5882a5c40cb2d,616b77ca71a5882a5c40cb2d,2,FL_66,Q3|Q4|Q6
2024-05-02 12:02:19,2024-05-02 12:05:49,IP Address,172.56.90.47,100,209,True,2024-05-02 12:05:49,R_2mWoK567MOEvTJ0,,,,,29.5531,-98.3598,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,100,100,,,,,,,,,,,10,0,3.677,3.677,4.674,1,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,5e952145d04298128b30bfcd,5e952145d04298128b30bfcd,3,FL_67,Q3|Q4|Q6
2024-05-02 12:03:07,2024-05-02 12:05:50,IP Address,128.252.154.3,100,163,True,2024-05-02 12:05:51,R_7wUeEW06IVTT6o1,,,,,38.6433,-90.2575,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,Asian,5ec59e86c9569f5e8000717b,5ec59e86c9569f5e8000717b,1,FL_65,Q3|Q5|Q6
2024-05-02 12:01:38,2024-05-02 12:05:53,IP Address,174.57.69.150,100,255,True,2024-05-02 12:05:54,R_5zHnb8HjQJuD1sd,,,,,39.884,-74.9721,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,1,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,50,,52,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus|$20 Starbucks gift card,"No, when I made my decision I did not believe that my decision could have consequences involving real money",35-44 years old,Male,,White or Caucasian,66318cd02f40a72286d16e5f,66318cd02f40a72286d16e5f,1,FL_65,Q3|Q5|Q6
2024-05-02 12:03:48,2024-05-02 12:05:56,IP Address,174.215.116.184,100,128,True,2024-05-02 12:05:57,R_7m1Pko6JdMdns88,,,,,47.6137,-122.3104,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Strongly agree,Strongly agree,Somewhat agree,94,95,,94,,,,,,,,,10,2,11.018,11.163,12.145,2,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5c44c4e73be7b70001fd7312,5c44c4e73be7b70001fd7312,3,FL_67,Q3|Q4|Q6
2024-05-02 11:59:20,2024-05-02 12:05:59,IP Address,23.177.112.87,100,398,True,2024-05-02 12:05:59,R_3P1EQuJhk0D2pck,,,,,33.5796,-102.3633,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,7,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,20,,20,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",45-54 years old,Female,,White or Caucasian,6604cdce9c02df4997ec8b68,6604cdce9c02df4997ec8b68,1,FL_65,Q3|Q4|Q6
2024-05-02 12:03:41,2024-05-02 12:05:59,IP Address,100.15.48.113,100,137,True,2024-05-02 12:05:59,R_2OoGaIYc0YQARSz,,,,,38.6438,-77.3451,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,60,60,,,100,,0,United to Beat Malaria|Against Malaria Foundation,16.801,16.801,19.901,1,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5ac5300f9534ba0001c7446b,5ac5300f9534ba0001c7446b,2,FL_66,Q3|Q5|Q6
2024-05-02 12:03:35,2024-05-02 12:06:01,IP Address,168.150.36.210,100,146,True,2024-05-02 12:06:02,R_5ksOm2VG0bZT477,,,,,38.5559,-121.7391,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,20,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,88,95,,,,,,,,,,,,,,,,,Very important,$20 Starbucks gift card,$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,Asian,61026cadb23cf6dca7e0c12e,61026cadb23cf6dca7e0c12e,1,FL_65,Q3|Q4|Q6
2024-05-02 12:03:36,2024-05-02 12:06:10,IP Address,73.25.148.75,100,153,True,2024-05-02 12:06:10,R_3llL1x0fYP5A7NT,,,,,45.5288,-122.6821,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,12,Somewhat agree,Somewhat agree,Somewhat agree,70,,95,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,62b14f89e9222d3aab48489b,62b14f89e9222d3aab48489b,1,FL_65,Q3|Q4|Q6
2024-05-02 12:03:59,2024-05-02 12:06:14,IP Address,108.217.84.64,100,134,True,2024-05-02 12:06:14,R_5kNSqQCsGpGtiT9,,,,,26.3432,-80.2116,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Other,5e8d4e09cb3dc612a24b3ffc,5e8d4e09cb3dc612a24b3ffc,3,FL_67,Q3|Q5|Q6
2024-05-02 12:05:37,2024-05-02 12:06:14,IP Address,74.76.176.196,100,37,True,2024-05-02 12:06:15,R_22SbidoxGADzQIp,,,,,42.6552,-73.802,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,55885869fdf99b4020ba0b64,55885869fdf99b4020ba0b64,1,FL_65,Q3|Q4|Q6
2024-05-02 12:04:28,2024-05-02 12:06:27,IP Address,24.229.163.152,100,118,True,2024-05-02 12:06:27,R_1VI0Amp400WoTWB,,,,,40.7131,-75.1355,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Strongly agree,Somewhat agree,82,83,,,,,,,,,,,,,,,,,Not at all important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,6625ac4d6f5a636552f8adf0,6625ac4d6f5a636552f8adf0,1,FL_65,Q3|Q4|Q6
2024-05-02 12:01:34,2024-05-02 12:06:33,IP Address,98.235.167.167,100,298,True,2024-05-02 12:06:33,R_7xDDj5hOv12SKHC,,,,,40.7957,-77.8618,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,20,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,90,92,,92,50,,50,Against Malaria Foundation|United to Beat Malaria,9.417,17.571,21.017,4,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Male,,White or Caucasian,6604586301474ab62d19f123,6604586301474ab62d19f123,2,FL_66,Q3|Q5|Q6
2024-05-02 12:04:35,2024-05-02 12:06:40,IP Address,99.191.136.146,100,124,True,2024-05-02 12:06:40,R_5NTVn8vpROnXQiZ,,,,,33.8358,-117.9063,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,90,,80,80,,,,,,,,,10,5,12.432,12.432,14.839,1,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,Asian,5fdd80af5312ca44ef4988d1,5fdd80af5312ca44ef4988d1,3,FL_67,Q3|Q5|Q6
2024-05-02 12:03:28,2024-05-02 12:06:41,IP Address,174.192.1.60,100,193,True,2024-05-02 12:06:42,R_1PzvCoWWY0WbaLY,,,,,41.6868,-72.7248,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,1,Somewhat agree,Somewhat agree,Somewhat agree,81,81,,81,50,,50,Against Malaria Foundation|United to Beat Malaria,0.886,10.772,33.383,4,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Non-binary / third gender,,White or Caucasian,5626a6cfddff3c0011bcd3d8,5626a6cfddff3c0011bcd3d8,2,FL_66,Q3|Q5|Q6
2024-05-02 12:05:06,2024-05-02 12:06:43,IP Address,75.175.198.100,100,96,True,2024-05-02 12:06:44,R_77J17K6Ka4IoalP,,,,,32.3001,-95.6002,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,77,,77,81,,50,50,The Malaria Consortium|United to Beat Malaria,3.157,3.328,5.993,2,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,5e07a94db7b33010fe2af9b4,5e07a94db7b33010fe2af9b4,2,FL_66,Q3|Q5|Q6
2024-05-02 12:04:47,2024-05-02 12:06:48,IP Address,76.176.74.234,100,120,True,2024-05-02 12:06:48,R_2pjp5fLy9E1FCEN,,,,,32.9661,-117.1202,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Neither agree nor disagree,Somewhat agree,55,,55,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,66018851d9e1de74bb25c9a3,66018851d9e1de74bb25c9a3,1,FL_65,Q3|Q5|Q6
